Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
11952	-2367.471	-2438.377	70.90627	0.173696	0.399832	0.600168	0.826305	1.482815	0.152352	0.117527	0.0503776	0.0591316	0.0534064	0.182604	0.0259835	0.00430661	0.059799	0.0343125	0.0773913	0.131758	0.0181337	0.0285436	0.00691617	0.0347354	0.0219476	0.0533778	0.0314572	0.0323131	0.0307578	0.0287492	0.0270697	0.0266495	0.0486858	0.0170035	0.0071866	0.0712503	0.0140287	0.0136436	0.00872877	0.00561006	0.0226255	0.103557	0.0317484	0.0131753	0.0306616	0.0504286	0.0316477	0.21127	0.0588453	0.0384095	0.0598141	0.019492	0.0371816	0.0277203	0.00744099	0.171902	0.232267	0.0338044	0.116823	0.24157	0.312392	0.216481	0.229557	0.118	0.352659	0.722409	1.38426	2.8356	8.47454	1.545247	0.0549106	0.042359	0.018157	0.0213121	0.0192487	0.0658138	0.00936492	0.00155218	0.0215527	0.0123668	0.0278933	0.0474879	0.00653572	0.0102877	0.00249272	0.0125193	0.00791034	0.0192383	0.0113377	0.0116462	0.0110857	0.0103618	0.00975641	0.00960498	0.0175473	0.00612837	0.00259018	0.0256799	0.00505621	0.00491742	0.00314601	0.00202197	0.00815465	0.0373237	0.0114427	0.00474861	0.011051	0.0181754	0.0114064	0.0761457	0.0212089	0.0138435	0.0215581	0.00702526	0.013401	0.0099909	0.00268187	0.0619568	0.0837132	0.0121837	0.0421052	2.774552
11988	-2362.648	-2434.748	72.09917	0.141109	0.383957	0.616043	0.858891	1.140029	0.151245	0.0580247	0.0757534	0.0489245	0.0350353	0.0951349	0.00735179	0.0103874	0.0213848	0.0182472	0.0571696	0.105168	0.0218034	0.0245424	0.0215178	0.0239326	0.0169059	0.0507874	0.0227752	0.0206678	0.0125541	0.0237003	0.00714674	0.0335984	0.0161123	0.0113137	0.000881216	0.019861	0.0141952	0.00359606	0.00143274	0.00469682	0.00621276	0.0739949	0.00494158	0.00779123	0.0172564	0.00647288	0.0783359	0.231184	0.0121823	0.0340505	0.0440618	0.0164422	0.0298447	0.00996435	0.0110576	0.0790857	0.334379	0.00950992	0.026285	0.159878	0.132416	0.526955	0.18075	0.0849259	0.300393	0.687146	1.4553	3.32897	11.775	1.783071	0.0731039	0.0280462	0.0366153	0.0236476	0.0169342	0.0459833	0.00355348	0.00502072	0.0103363	0.00881974	0.0276329	0.0508326	0.0105387	0.0118625	0.0104006	0.0115678	0.00817143	0.024548	0.0110084	0.00998974	0.006068	0.0114555	0.00345437	0.0162398	0.00778784	0.00546845	0.000425935	0.00959981	0.00686125	0.00173815	0.000692512	0.0022702	0.00300293	0.0357653	0.00238851	0.00376588	0.00834085	0.00312866	0.0378636	0.111742	0.00588828	0.0164583	0.0212972	0.00794732	0.0144254	0.00481626	0.00534469	0.038226	0.161622	0.00459661	0.0127048	2.068899
12024	-2369.573	-2440.537	70.96374	0.222406	0.419721	0.580279	0.777594	2.223013	0.251696	0.0966563	0.0238365	0.0459802	0.0587451	0.182779	0.0454319	0.0339905	0.0310118	0.0369564	0.0873475	0.0467195	0.0214862	0.042689	2.37814e-05	0.0332123	0.0166218	0.0845531	0.0199448	0.0356668	0.0120693	0.0304438	0.0226589	0.0538738	0.0348282	0.00745991	0.00441002	0.0560603	0.0667665	0.0197349	0.0113066	0.00572472	0.0772107	0.0271114	0.00699142	0.303244	0.0211128	0.0283418	0.168843	0.00804475	0.019452	0.0155044	0.00358848	0.048785	0.0234229	0.0209894	0.0179241	0.0288753	0.069015	0.00258716	0.0413896	0.26606	0.337461	0.299376	0.097104	0.138847	0.381779	0.740514	1.35041	2.61931	7.20218	1.427616	0.102603	0.0394014	0.0097168	0.0187436	0.0239471	0.0745088	0.01852	0.013856	0.0126418	0.0150651	0.0356067	0.0190449	0.00875871	0.0174019	9.69434e-06	0.0135388	0.00677579	0.0344676	0.00813037	0.0145394	0.00491998	0.0124102	0.00923677	0.0219614	0.0141975	0.00304099	0.00179772	0.0228527	0.027217	0.0080448	0.00460908	0.00233365	0.0314745	0.0110518	0.00285001	0.123616	0.00860652	0.0115534	0.068828	0.00327939	0.00792949	0.00632029	0.00146282	0.0198869	0.00954819	0.0085562	0.00730665	0.0117709	0.0281336	0.00105464	0.0168722	2.45312
12060	-2375.709	-2447.752	72.04314	0.170122	0.398212	0.601788	0.829878	1.440554	0.128247	0.111607	0.0183639	0.0176237	0.0670489	0.124315	0.0242169	0.0181716	0.0676144	0.0133354	0.0337409	0.0505869	0.0212867	0.0241746	0.00172049	0.0497969	0.0146331	0.083228	0.0201771	0.0438254	0.0369235	0.0111498	0.0330299	0.00524147	0.0247985	0.011669	0.0025686	0.0556825	0.0623392	0.0150855	0.000335989	0.00896002	0.104252	0.00941182	0.00591599	0.264399	0.0139709	0.0477878	0.198296	0.0188202	0.0110161	0.0226918	0.00409758	0.00824808	0.0429464	0.0283368	0.00384158	0.0219206	0.0228177	0.00397567	0.0587241	0.237533	0.0815016	0.51908	0.161885	0.1211	0.357147	0.725265	1.37881	2.79997	8.25764	1.526499	0.0612752	0.0533249	0.00877409	0.00842042	0.0320353	0.0593964	0.0115706	0.00868222	0.0323055	0.00637153	0.0161211	0.0241699	0.0101706	0.0115504	0.000822032	0.0237925	0.00699156	0.0397655	0.00964043	0.0209393	0.0176417	0.00532725	0.0157814	0.00250433	0.0118485	0.00557532	0.00122725	0.0266046	0.0297851	0.00720772	0.000160532	0.00428101	0.0498106	0.00449687	0.0028266	0.126327	0.00667515	0.0228325	0.094744	0.00899209	0.00526337	0.0108419	0.00195778	0.00394085	0.0205194	0.0135391	0.00183547	0.0104735	0.0109021	0.00189953	0.0280578	2.092969
12096	-2362.844	-2434.247	71.40269	0.169628	0.397986	0.602014	0.830372	1.434814	0.0964682	0.0818136	0.0350051	0.0980182	0.0436703	0.199752	0.00918481	0.0168041	0.0460442	0.018981	0.069513	0.289829	0.0129208	0.0209422	0.00102588	0.0487566	0.0127542	0.0899945	0.0298298	0.021481	0.0107794	0.00968627	0.0132186	0.00228784	0.0156958	0.00239664	0.000227309	0.0400724	0.00899306	0.0217779	0.0419169	0.0618637	0.349934	0.0890557	0.0486113	0.0049484	0.00792337	0.233801	0.00785894	0.0203577	0.0033791	0.00742329	0.0382034	0.00598009	0.0147278	0.00741776	0.0258824	0.00975279	0.0208821	0.0139992	0.00476156	0.201294	0.307332	0.23217	0.259203	0.0931792	0.314293	0.696911	1.4349	3.18175	10.732	1.716009	0.0404207	0.0342803	0.0146673	0.0410701	0.0182981	0.0836972	0.00384848	0.007041	0.0192928	0.00795314	0.0291263	0.12144	0.0054139	0.0087749	0.00042985	0.0204293	0.0053441	0.0377082	0.0124988	0.00900066	0.00451664	0.0040586	0.00553868	0.000958616	0.00657662	0.0010042	9.52437e-05	0.0167905	0.00376814	0.00912506	0.0175634	0.0259212	0.146624	0.0373148	0.0203684	0.00207341	0.00331994	0.0979638	0.00329294	0.00852999	0.00141586	0.0031104	0.0160074	0.00250569	0.00617103	0.00310808	0.0108449	0.00408647	0.00874971	0.00586573	0.00199512	2.386604
12132	-2377.368	-2448.192	70.82338	0.260352	0.43311	0.56689	0.739648	3.128369	0.0506013	0.0513771	0.0158275	0.0664135	0.0373286	0.0941478	0.0603815	0.00837759	0.0401084	0.0111743	0.0598834	0.110449	0.020656	0.0336058	0.00140052	0.0120005	0.00257352	0.0479031	0.0201363	0.00686165	0.00156251	0.0244996	0.0139513	0.0625255	0.0203943	0.00774454	0.00347399	0.0309676	0.00321757	0.010323	0.00689309	0.0114235	0.135941	0.0228284	0.00343005	0.238433	0.00124279	0.0187822	0.161895	0.037101	0.0194661	0.0422179	0.00147024	0.01039	0.0242214	0.0245555	0.0355371	0.0203479	0.00281712	0.00626001	0.0409423	0.476026	0.00985958	0.224502	0.289613	0.0639098	0.2615	0.658055	1.51963	3.82409	15.647	1.988643	0.0281735	0.0286054	0.00881232	0.0369773	0.0207836	0.052419	0.0336188	0.00466442	0.0223313	0.00622154	0.0333415	0.0614949	0.0115007	0.0187108	0.000779772	0.00668155	0.00143287	0.0266712	0.0112114	0.00382038	0.000869963	0.0136407	0.00776769	0.0348125	0.011355	0.00431195	0.00193422	0.0172419	0.00179145	0.00574758	0.00383789	0.0063603	0.0756884	0.0127102	0.00190976	0.132753	0.000691951	0.0104574	0.0901389	0.0206568	0.0108382	0.0235058	0.000818588	0.00578487	0.0134858	0.0136718	0.0197861	0.0113292	0.0015685	0.0034854	0.0227956	1.796063
12168	-2365.005	-2436.091	71.08568	0.129681	0.377694	0.622306	0.87032	1.039025	0.233281	0.14997	0.0498127	0.077576	0.0524901	0.331325	0.0538148	0.0253838	0.0670075	0.0570746	0.100585	0.173537	0.0286858	0.0335535	0.00561027	0.0209632	0.0258164	0.111289	0.0225085	0.0241603	0.00757164	0.0240369	0.00909932	0.0562834	0.0126752	0.016991	0.00286786	0.0300552	0.000458418	0.0175691	0.0261583	0.181337	0.334013	0.0058687	0.0704076	0.021413	0.00629949	0.199976	0.0139447	0.0129025	0.0106979	0.0181152	0.024399	0.0054533	0.0358146	1.01781e-05	0.0312347	0.0266629	0.0143346	0.0485137	0.0158036	0.0442586	0.331195	0.556619	0.0679278	0.12078	0.356687	0.724973	1.37936	2.80358	8.2795	1.52841	0.079743	0.0512646	0.0170276	0.026518	0.0179428	0.113257	0.0183956	0.00867698	0.0229053	0.0195099	0.0343833	0.0593206	0.00980572	0.0114697	0.00191777	0.00716591	0.00882489	0.0380421	0.00769411	0.00825877	0.00258823	0.00821657	0.00311044	0.0192395	0.00433279	0.00580807	0.000980326	0.0102738	0.000156702	0.00600567	0.00894173	0.0619868	0.114176	0.00200611	0.0240676	0.00731964	0.00215337	0.0683583	0.00476673	0.0044105	0.00365689	0.00619236	0.00834037	0.00186411	0.0122426	3.47922e-06	0.010677	0.00911422	0.00490003	0.0165835	0.00540218	2.925413
12204	-2363.913	-2435.027	71.11356	0.277671	0.438782	0.561218	0.722329	3.701313	0.149596	0.0904903	0.0320917	0.03382	0.0424757	0.0706274	0.0662113	0.0184654	0.0462614	0.0413338	0.0625167	0.124471	0.0214947	0.0146296	0.00293336	0.0117754	0.017138	0.0415432	0.0250069	0.0214368	0.00664106	0.0210668	0.00589745	0.0284003	0.0183666	0.0022375	0.00486597	0.0322092	0.00565109	0.00388341	0.0029964	0.0284784	0.216575	0.00455592	0.0194053	0.0033451	0.0107412	0.0805646	0.0115976	0.00254668	0.0159456	0.00865712	0.0138723	0.00185448	0.0178549	9.4233e-06	0.0224225	0.0196507	0.00934413	0.047263	0.0168502	0.222676	0.358482	0.0346474	0.384195	0.104559	0.332461	0.709238	1.40996	3.00787	9.56394	1.632689	0.0924533	0.0559249	0.0198333	0.0209014	0.0262508	0.0436492	0.04092	0.011412	0.0285905	0.0255451	0.0386366	0.0769257	0.0132842	0.00904139	0.00181288	0.00727744	0.0105916	0.0256746	0.0154548	0.0132484	0.00410432	0.0130197	0.00364475	0.017552	0.011351	0.00138282	0.00300727	0.019906	0.00349249	0.00240003	0.00185184	0.0176002	0.133848	0.00281565	0.0119929	0.00206734	0.0066383	0.0497906	0.00716758	0.0015739	0.00985471	0.00535028	0.00857339	0.0011461	0.0110347	5.8238e-06	0.0138576	0.0121446	0.00577487	0.0292095	0.0104137	1.618068
12240	-2360.856	-2430.837	69.98079	0.164737	0.395719	0.60428	0.835263	1.37926	0.191981	0.109848	0.0580667	0.0580577	0.146319	0.118731	0.129838	0.0672435	0.0739156	0.0196183	0.101858	0.222522	0.0312025	0.0138789	0.00988119	0.0601824	0.0281926	0.116238	0.0498255	0.0674658	0.0406195	0.0299303	0.0207205	0.0209704	0.0408468	0.00465451	0.0107072	0.172568	0.0287325	0.0148716	0.012328	0.0320101	0.414938	0.0672204	0.127755	0.026625	0.0021388	0.382736	0.00324706	0.0103418	0.0139771	0.0305205	0.0349979	0.0154467	0.0371741	0.0020268	0.0504917	0.0283788	0.014956	0.100185	0.0174787	0.191558	0.0876656	0.644519	0.0762582	0.150386	0.396937	0.749564	1.33411	2.51929	6.64956	1.36989	0.0550962	0.0315252	0.0166645	0.0166619	0.0419919	0.0340744	0.037262	0.0192981	0.0212129	0.00563022	0.0292321	0.0638612	0.00895476	0.00398309	0.00283579	0.0172717	0.00809095	0.0333591	0.0142993	0.0193619	0.0116573	0.00858966	0.00594654	0.00601826	0.0117226	0.00133579	0.00307285	0.0495251	0.0082459	0.00426797	0.003538	0.00918652	0.119082	0.0192915	0.0366641	0.00764107	0.00061381	0.109841	0.000931869	0.00296796	0.00401126	0.00875902	0.010044	0.00443304	0.0106685	0.000581669	0.0144905	0.00814439	0.0042922	0.028752	0.00501617	3.484461
12276	-2361.414	-2433.812	72.398	0.156409	0.391736	0.608264	0.843591	1.289729	0.111359	0.0785151	0.0328093	0.0329141	0.0714811	0.142024	0.0431381	0.0103675	0.0555531	0.0290112	0.042706	0.0817389	0.00685247	0.0151754	0.00610276	0.0104372	0.0164107	0.056052	0.0277102	0.0387281	0.0038857	0.01457	0.033988	0.0338818	0.0386508	0.00332102	0.00477786	0.0109325	0.0121187	0.0140991	0.000710168	0.0427356	0.250681	0.0547467	0.0361507	0.00609491	0.030762	0.156546	0.00241527	0.00286108	0.0103188	0.00720637	0.013917	0.0037846	0.0199736	0.000775857	0.00297378	0.0129113	0.0201982	0.0274168	0.024826	0.275272	0.05408	0.604379	0.0662697	0.0911891	0.311001	0.694626	1.43962	3.21543	10.9662	1.73162	0.0616155	0.0434429	0.0181536	0.0182116	0.0395509	0.0785827	0.0238686	0.00573642	0.0307379	0.0160521	0.0236295	0.0452267	0.00379151	0.00839663	0.00337669	0.00577496	0.00908016	0.0310139	0.0153322	0.0214285	0.00214998	0.00806167	0.0188058	0.018747	0.0213857	0.00183754	0.00264362	0.00604899	0.00670538	0.00780113	0.00039294	0.0236459	0.138703	0.0302917	0.0200024	0.00337235	0.0170208	0.0866179	0.00133638	0.00158305	0.00570948	0.00398733	0.00770038	0.00209404	0.0110515	0.000429286	0.00164541	0.0071439	0.0111758	0.0151699	0.0137364	1.807317
12312	-2358.672	-2430.393	71.72075	0.261993	0.433658	0.566343	0.738007	3.177392	0.0573889	0.0425108	0.0145475	0.0290198	0.0498082	0.0694581	0.0240092	0.0148797	0.0212406	0.0192921	0.0306723	0.0899791	0.0100277	0.0156386	0.0046522	0.0154893	0.00655505	0.0492576	0.0164778	0.0130023	0.0198083	0.00474776	0.0115897	0.00986026	0.00574429	0.0058665	0.00387701	0.0197119	0.0135637	0.0150765	0.0259195	0.055922	0.136548	0.0194651	0.0356102	0.00486718	0.00636526	0.130677	0.00241789	0.00618881	0.00180479	0.00348003	0.0188955	0.00538423	0.00649177	0.00330622	0.0109294	0.0101442	0.0147995	0.034021	0.00802555	0.191293	0.143815	0.43611	0.228782	0.083141	0.297297	0.684929	1.46001	3.36364	12.0278	1.79843	0.0460949	0.0341448	0.0116845	0.0233088	0.040006	0.0557889	0.0192842	0.0119514	0.0170605	0.0154955	0.0246361	0.0722714	0.0080543	0.012561	0.00373666	0.012441	0.00526503	0.0395638	0.013235	0.0104435	0.0159101	0.00381341	0.00930891	0.00791979	0.00461383	0.00471198	0.00311403	0.0158326	0.0108944	0.0121095	0.0208186	0.0449167	0.109676	0.0156345	0.0286022	0.00390933	0.0051126	0.10496	0.00194205	0.00497086	0.00144961	0.00279517	0.0151769	0.00432462	0.00521421	0.00265556	0.0087785	0.00814781	0.011887	0.0273258	0.00644614	1.245016
12348	-2362.449	-2434.995	72.54616	0.163146	0.394971	0.605029	0.836854	1.361682	0.0733158	0.0516737	0.0288641	0.0342491	0.0587297	0.120547	0.0120944	0.0417734	0.0648405	0.01918	0.0411957	0.0826112	0.0151844	0.0103707	0.00527808	0.0295508	0.0109856	0.122627	0.0158072	0.0205108	0.0166976	0.0116868	0.00779161	0.011515	0.0114413	0.0055942	0.014194	0.0391126	0.0572532	0.0203217	0.0109581	0.00528516	0.00779797	0.00794651	0.0240393	0.0113269	0.000195355	0.0120923	0.017926	0.0311581	0.00626278	0.021234	0.00884146	0.00776084	0.00875886	0.165529	0.202576	0.00186094	0.0118869	0.00403695	0.0153646	0.208022	0.143787	0.593426	0.0547648	0.0878503	0.305394	0.690695	1.44782	3.27445	11.383	1.758591	0.0447638	0.03155	0.0176233	0.0209112	0.0358581	0.0736014	0.00738441	0.0255052	0.0395892	0.0117106	0.0251525	0.0504393	0.009271	0.00633195	0.00322259	0.0180426	0.00670737	0.0748712	0.00965127	0.0125231	0.0101949	0.00713551	0.00475726	0.00703063	0.00698559	0.00341561	0.0086663	0.0238807	0.0349566	0.0124076	0.00669062	0.00322692	0.00476115	0.00485184	0.0146775	0.00691579	0.000119276	0.00738311	0.0109449	0.0190239	0.00382382	0.0129646	0.00539826	0.00473847	0.00534783	0.101066	0.123685	0.00113622	0.00725772	0.00246481	0.00938104	1.637835
12384	-2354.207	-2427.499	73.29222	0.0924474	0.353602	0.646398	0.907553	0.7593963	0.0825231	0.0583434	0.0253153	0.0562581	0.0501558	0.102789	0.0534135	0.0208796	0.0337745	0.0234621	0.0367102	0.0929762	0.0201274	0.0143021	0.011074	0.0145386	0.0151871	0.0495916	0.0208654	0.0169394	0.011069	0.00530142	0.00643289	0.00055439	0.0161306	0.00895815	0.00171271	0.0118109	0.0257512	0.00950572	0.0639619	0.012567	0.00828382	0.00509144	0.0375173	0.0195645	0.00503293	0.0200076	0.0086579	0.043073	0.00272426	0.0126589	0.000497717	0.0095104	0.00388484	0.179504	0.128255	0.0157442	0.00166857	0.00842865	0.0184074	0.158177	0.270989	0.429952	0.140883	0.0841931	0.299126	0.68624	1.45722	3.34307	11.8775	1.789336	0.0549606	0.0388569	0.01686	0.0374681	0.0334039	0.0684576	0.0355735	0.0139059	0.0224939	0.0156259	0.0244491	0.0619225	0.0134049	0.00952527	0.00737532	0.00968272	0.0101147	0.0330282	0.0138965	0.0112817	0.00737198	0.00353076	0.00428433	0.000369226	0.010743	0.00596615	0.00114067	0.00786613	0.0171504	0.00633084	0.0425988	0.00836967	0.00551705	0.00339091	0.0249867	0.01303	0.00335195	0.0133251	0.00576619	0.0286867	0.00181437	0.00843089	0.000331481	0.00633396	0.00258731	0.11955	0.0854184	0.0104857	0.00111127	0.00561351	0.0122594	1.501494
12420	-2366.392	-2437.001	70.60891	0.280069	0.439549	0.560451	0.71993	3.791379	0.0760025	0.0821579	0.0429229	0.00802602	0.0851427	0.086373	0.0557411	0.0406735	0.0562218	0.0155806	0.0548093	0.0516279	0.0354856	0.0224007	0.00296729	0.0148532	0.0137718	0.0850468	0.0270564	0.017333	0.0189932	0.00891712	0.0120634	0.00443458	0.0239599	0.00470965	0.00705663	0.119989	0.125356	0.00565112	0.0747981	0.019136	0.0351109	0.020833	0.00864708	0.013625	0.00418202	0.015444	0.0185736	0.00599344	0.00666492	0.0317594	0.00846586	0.0218133	0.00315838	0.185502	0.176141	0.01969	0.0314208	0.00160169	0.0419347	0.291236	0.227838	0.226207	0.254719	0.107402	0.336839	0.712139	1.40422	2.96878	9.3108	1.613293	0.0389793	0.0421361	0.0220138	0.00411629	0.043667	0.0442979	0.0285878	0.0208601	0.0288344	0.00799078	0.0281099	0.0264783	0.0181994	0.0114886	0.00152183	0.00761775	0.0070631	0.0436178	0.0138763	0.00888956	0.009741	0.00457331	0.00618692	0.00227436	0.0122883	0.00241543	0.00361912	0.0615386	0.0642911	0.00289828	0.0383616	0.00981426	0.0180072	0.0106846	0.00443481	0.00698785	0.00214483	0.00792074	0.00952582	0.00307384	0.00341823	0.0162884	0.00434187	0.0111873	0.00161983	0.0951379	0.0903369	0.0100984	0.0161147	0.000821457	0.021507	1.949819
12456	-2368.889	-2438.329	69.43957	0.329187	0.454471	0.545528	0.670813	6.546432	0.115292	0.0763675	0.0441274	0.0509946	0.0499528	0.102223	0.0549705	0.0228308	0.0664434	0.0298723	0.0852561	0.0837067	0.0258832	0.0194398	0.00655886	0.028529	0.011531	0.0767369	0.0448218	0.00915434	0.0199564	0.00542974	0.00584423	0.0150055	0.0213898	0.00401858	0.00760163	0.0883589	0.021685	0.00468471	0.0415542	0.0184119	0.00867092	0.0281891	0.00355909	0.0240114	0.000635023	0.00914049	0.0362556	0.0144579	0.00509168	0.0199715	0.00190387	0.0394683	0.0078025	0.256507	0.181606	0.0188344	0.0204812	0.0103953	0.0465011	0.330423	0.124008	0.144654	0.400915	0.119219	0.35443	0.723539	1.3821	2.82143	8.38796	1.537821	0.0578744	0.0383349	0.022151	0.0255982	0.0250753	0.0513139	0.027594	0.0114606	0.0333532	0.0149953	0.0427967	0.042019	0.0129928	0.00975837	0.00329241	0.0143209	0.0057883	0.0385203	0.0224996	0.00459528	0.0100177	0.00272561	0.00293368	0.00753246	0.0107372	0.00201724	0.00381585	0.0443543	0.0108854	0.00235163	0.0208593	0.00924238	0.00435262	0.0141503	0.00178659	0.0120532	0.000318768	0.00458833	0.0181995	0.00725754	0.00255591	0.0100253	0.000955703	0.0198122	0.00391669	0.128761	0.0911625	0.00945446	0.0102811	0.00521821	0.0233426	1.992116
12492	-2370.335	-2442.516	72.18148	0.246873	0.428519	0.571481	0.753127	2.760627	0.0724148	0.0242128	0.0117185	0.00956084	0.0396284	0.0629479	0.0228641	0.0274489	0.0140062	0.0184843	0.032598	0.0662391	0.0103863	0.018702	0.0110148	0.0192565	0.00944205	0.0481321	0.022448	0.0144602	0.00971412	0.00111859	0.00343618	0.000541384	0.00973907	0.0132135	0.00103319	0.0298545	0.0409851	0.00192245	0.0254691	0.00554226	0.015868	0.00264971	0.00736442	0.0215088	0.0022181	0.00992848	0.0143444	0.013548	0.00484142	0.000566208	0.00137526	0.00689318	0.00357876	0.0948382	0.0761498	0.0135588	0.0134267	0.00562833	0.0137199	0.254497	0.0332302	0.302139	0.410134	0.0785995	0.289263	0.6791	1.47254	3.45706	12.7227	1.839046	0.0709572	0.0237254	0.0114827	0.0093684	0.0388308	0.0616809	0.0224038	0.0268964	0.0137242	0.0181123	0.0319419	0.0649058	0.0101772	0.0183255	0.0107931	0.0188689	0.009252	0.0471632	0.0219962	0.0141692	0.0095186	0.00109607	0.00336702	0.000530487	0.00954304	0.0129476	0.0010124	0.0292536	0.0401602	0.00188375	0.0249564	0.00543071	0.0155486	0.00259637	0.00721619	0.0210759	0.00217345	0.00972864	0.0140556	0.0132753	0.00474397	0.000554811	0.00134758	0.00675443	0.00350672	0.0929293	0.074617	0.0132859	0.0131565	0.00551504	0.0134438	1.020542
12528	-2357.477	-2429.925	72.44838	0.136441	0.38145	0.61855	0.863559	1.097746	0.108054	0.0599632	0.0212766	0.0558413	0.0465734	0.130489	0.0416946	0.0180877	0.097796	0.0125739	0.0658056	0.152343	0.0304006	0.0270857	0.00114494	0.0156115	0.0158443	0.08003	0.0250685	0.00996503	0.0180616	0.00415968	0.0173152	0.0253799	0.00604271	0.013636	0.00364475	0.0117593	0.0866124	0.00202086	0.043646	0.00590013	0.0183268	0.0633338	0.00430189	0.0310049	0.00456319	0.0136665	0.0179313	0.0418254	0.00961403	0.0196485	0.00548249	0.0328453	1.54531e-05	0.196374	0.188962	0.0323185	0.0616617	0.00517807	0.00917314	0.104713	0.242377	0.596639	0.0562713	0.115049	0.34833	0.719631	1.3896	2.87084	8.69191	1.563559	0.0537569	0.0298316	0.0105851	0.027781	0.0231702	0.0649183	0.020743	0.00899859	0.0486534	0.00625552	0.0327382	0.0757907	0.0151243	0.0134751	0.000569605	0.00776672	0.00788251	0.0398148	0.0124716	0.00495759	0.00898561	0.00206944	0.00861428	0.0126265	0.00300624	0.00678388	0.00181326	0.00585023	0.0430895	0.00100538	0.0217138	0.00293531	0.00911754	0.0315085	0.00214018	0.0154249	0.00227018	0.00679906	0.00892078	0.0208081	0.00478297	0.00977511	0.00272753	0.0163405	7.68788e-06	0.0976956	0.0940085	0.0160784	0.0306766	0.00257609	0.00456363	2.010055
12564	-2360.554	-2430.408	69.85451	0.306355	0.447708	0.552292	0.693645	5.006748	0.110065	0.148368	0.0115561	0.0515735	0.0761987	0.130907	0.0559042	0.0162395	0.0578785	0.0225698	0.0745836	0.0998125	0.0338676	0.0401095	0.00229285	0.0265974	0.0132187	0.076815	0.0347904	0.0191506	0.0284487	0.00348572	0.00246543	0.0441964	0.00947891	0.0164434	0.00112929	0.0481711	0.0631746	0.000366887	0.0133976	0.00772672	0.0161767	0.0654512	0.00231994	0.0137487	0.0116763	0.0168879	0.0270205	0.0769516	0.0109052	0.0209737	0.00548708	0.0167718	0.00146511	0.251762	0.106413	0.0455901	0.0252302	0.00752721	0.0122724	0.270891	0.398958	0.0813153	0.248836	0.108783	0.338944	0.713524	1.40149	2.95034	9.19264	1.604058	0.0530275	0.0714816	0.00556754	0.0248473	0.0367114	0.0630692	0.0269338	0.00782395	0.027885	0.0108738	0.0359333	0.0480882	0.0163169	0.0193241	0.00110466	0.0128142	0.00636859	0.0370083	0.0167615	0.00922645	0.0137062	0.00167937	0.00118781	0.0212931	0.0045668	0.00792219	0.000544076	0.0232081	0.0304366	0.000176761	0.00645474	0.00372262	0.00779372	0.0315334	0.00111771	0.00662392	0.00562547	0.00813632	0.0130181	0.0370741	0.00525397	0.0101048	0.0026436	0.0080804	0.00070587	0.121295	0.051268	0.0219646	0.0121555	0.0036265	0.00591268	2.075614
