Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
11016	-2355.882	-2427.388	71.50585	0.212904	0.416116	0.583883	0.787097	2.049608	0.156435	0.07884	0.038679	0.0426915	0.0841447	0.13839	0.0669148	0.0148588	0.044924	0.0334866	0.0692843	0.087948	0.0149509	0.0375792	0.00458805	0.0135345	0.0153477	0.0336745	0.0314366	0.0189269	0.0386877	0.0232251	0.0236061	0.0433054	0.0196728	0.0195663	0.0102266	0.0331398	0.00921501	0.00594751	0.0479527	0.0108076	0.00410949	0.0154302	0.186499	0.0452644	0.00574151	0.0280834	0.0332712	0.0162068	0.0173363	0.199354	0.025109	0.0141073	0.00863473	0.0121065	0.00191615	0.104479	0.0278477	0.00219517	0.0453388	0.186201	0.258534	0.295507	0.259759	0.116499	0.350463	0.721003	1.38696	2.85337	8.58378	1.554507	0.0743151	0.0374534	0.0183747	0.0202808	0.0399734	0.0657431	0.0317882	0.00705876	0.0213414	0.015908	0.0329139	0.0417802	0.00710248	0.0178522	0.00217958	0.00642962	0.00729099	0.0159973	0.0149341	0.00899131	0.0183788	0.0110332	0.0112142	0.0205724	0.00934568	0.00929509	0.00485822	0.0157432	0.00437764	0.00282539	0.0227802	0.0051342	0.00195224	0.00733022	0.0885973	0.0215031	0.00272753	0.0133412	0.0158057	0.00769913	0.00823569	0.0947044	0.0119282	0.00670173	0.00410197	0.00575125	0.000910276	0.0496331	0.0132292	0.00104283	0.0215384	2.105018
11052	-2380.407	-2450.068	69.66098	0.228529	0.421984	0.578016	0.77147	2.344286	0.157169	0.153888	0.00643763	0.0593958	0.154766	0.182883	0.0364013	0.00100938	0.0891477	0.0493405	0.0727495	0.136625	0.0287417	0.0261441	0.00569435	0.024632	0.0110342	0.129914	0.0575702	0.0629049	0.0109562	0.0287144	0.0230636	0.0432566	0.0279626	0.0239428	0.00802323	0.0639195	0.00567408	0.00413335	0.0222278	0.0624407	0.002759	0.0171198	0.229596	0.0859851	0.0160032	0.0350795	0.0110883	0.0689363	0.0326792	0.48076	0.0557996	0.142688	0.0208002	0.034252	0.00843789	0.046534	0.0281921	0.0169744	0.0419505	0.319933	0.00372127	0.355201	0.321144	0.124267	0.361672	0.728119	1.3734	2.76494	8.04721	1.507834	0.049952	0.0489091	0.00204603	0.0188774	0.0491883	0.0581246	0.0115692	0.000320806	0.0283333	0.0156816	0.0231215	0.0434226	0.00913481	0.00830921	0.0018098	0.00782865	0.00350693	0.0412897	0.0182972	0.0199927	0.00348213	0.00912611	0.00733016	0.013748	0.00888717	0.0076096	0.00254997	0.0203151	0.00180336	0.00131368	0.00706453	0.0198451	0.000876875	0.00544109	0.0729711	0.0273281	0.0050862	0.0111491	0.00352414	0.0219096	0.0103862	0.152797	0.0177344	0.0453497	0.0066108	0.0108861	0.00268176	0.0147896	0.00896011	0.00539488	0.0133329	3.146398
11088	-2367.751	-2438.691	70.93992	0.253236	0.430707	0.569294	0.746764	2.92682	0.0962513	0.132417	0.0520715	0.0329616	0.045161	0.0846262	0.0412928	0.0160121	0.091998	0.0508338	0.060076	0.132373	0.0507095	0.014477	0.0114477	0.0500241	0.0112373	0.0149676	0.0352276	0.0216547	0.0344973	0.0159196	0.00920748	0.0133069	0.0191656	0.0122417	0.00940513	0.0369405	0.0040635	0.00332797	0.00888019	0.0215115	0.0143123	0.0549632	0.121186	0.0260541	0.0121773	0.0329108	0.0369522	0.0151788	0.0198114	0.254224	0.0401982	0.0960427	0.0602959	0.0396398	0.00492707	0.0130696	0.00697853	0.00553145	0.0228922	0.290498	0.00223165	0.575097	0.132173	0.121713	0.358027	0.725822	1.37775	2.79308	8.21607	1.52285	0.0455815	0.0627084	0.0246594	0.0156096	0.0213868	0.0400762	0.0195549	0.00758282	0.0435673	0.0240732	0.02845	0.0626873	0.0240144	0.00685583	0.00542125	0.0236898	0.00532161	0.00708817	0.0166826	0.010255	0.0163368	0.007539	0.00436036	0.00630172	0.00907622	0.00579729	0.00445396	0.0174938	0.00192434	0.00157602	0.00420537	0.0101872	0.00677784	0.0260288	0.0573898	0.0123384	0.00576677	0.0155855	0.0174994	0.0071882	0.00938201	0.120392	0.0190365	0.0454827	0.0285542	0.0187721	0.0023333	0.00618935	0.00330481	0.00261951	0.010841	2.111632
11124	-2369.176	-2439.95	70.77414	0.316838	0.450848	0.549151	0.683162	5.64263	0.0533255	0.0521557	0.0369688	0.0336461	0.0289047	0.0670579	0.0278056	0.00697323	0.0339546	0.0271528	0.0298225	0.0491849	0.00838993	0.0154773	0.0028594	0.0214055	0.00957521	0.0167919	0.0238998	0.00950838	0.00890684	0.0146335	0.00371689	0.00446513	0.0100913	0.00267679	0.00550827	0.0118161	0.00905566	0.00272281	0.0152961	0.0118425	0.0215308	0.0149356	0.0169261	0.000750776	0.0148034	0.00195111	0.0142491	0.0115259	0.00465284	0.0882486	0.00507872	0.0470058	0.00583281	0.0686466	0.00375764	0.00478701	0.00937277	0.0176057	0.0249282	0.33588	0.018772	0.00789052	0.637457	0.0819991	0.295299	0.683489	1.46308	3.3864	12.1953	1.808429	0.0516629	0.0505296	0.0358162	0.0325971	0.0280035	0.0649672	0.0269387	0.00675582	0.032896	0.0263062	0.0288927	0.0476514	0.00812835	0.0149948	0.00277025	0.0207382	0.00927668	0.0162683	0.0231546	0.00921193	0.00862914	0.0141772	0.003601	0.00432591	0.00977672	0.00259333	0.00533654	0.0114477	0.00877333	0.00263792	0.0148192	0.0114733	0.0208596	0.01447	0.0163984	0.000727369	0.0143419	0.00189028	0.0138049	0.0111665	0.00450778	0.0854972	0.00492038	0.0455403	0.00565096	0.0665064	0.00364049	0.00463776	0.00908055	0.0170568	0.024151	1.032181
11160	-2362.754	-2433.191	70.4365	0.311961	0.449396	0.550605	0.688039	5.333598	0.0917164	0.0526088	0.0163513	0.0526807	0.0760918	0.0877175	0.053043	0.0352389	0.0290895	0.0124549	0.0512219	0.141073	0.0188866	0.0283677	0.00466821	0.0271095	0.0120722	0.0437984	0.0185185	0.016253	0.027565	0.0152456	0.00754782	0.0121222	0.0263237	0.00503243	0.00255201	0.0164636	0.0141943	0.0229099	0.0132237	0.0124703	0.0592716	0.031068	0.0429143	0.000568494	0.0199481	0.00209674	0.0101453	0.0105934	0.00858747	0.153774	0.00674011	0.0381836	0.0249847	0.130771	0.0108301	0.00728978	0.00442851	0.0177882	0.0186119	0.121863	0.129502	0.606218	0.142418	0.123078	0.35998	0.727054	1.37541	2.77793	8.12495	1.514786	0.0558155	0.0320159	0.00995085	0.0320597	0.0463069	0.0533819	0.0322801	0.0214452	0.0177029	0.00757961	0.0311719	0.0858522	0.0114937	0.0172636	0.00284092	0.0164979	0.00734673	0.0266542	0.0112697	0.009891	0.0167751	0.00927794	0.00459335	0.00737713	0.0160197	0.00306257	0.00155307	0.0100192	0.00863814	0.0139422	0.0080475	0.007589	0.0360707	0.0189069	0.0261162	0.000345966	0.0121397	0.001276	0.00617411	0.00644677	0.00522604	0.0935813	0.0041018	0.0232373	0.0152049	0.0795829	0.00659082	0.00443631	0.00269504	0.0108253	0.0113266	1.643207
11196	-2363.464	-2435.755	72.29088	0.156663	0.39186	0.608141	0.843337	1.292371	0.10732	0.0524159	0.0428659	0.0581609	0.0666452	0.0914791	0.0942504	0.0278894	0.0589155	0.0475488	0.0724478	0.0969662	0.0196453	0.0178614	0.00674628	0.0207843	0.0191301	0.00409303	0.0442404	0.0214671	0.0140836	0.0105904	0.0105288	0.0287607	0.0139642	0.00236768	0.0051072	0.0641222	0.00109707	0.0121215	0.000988103	0.0189179	0.018153	0.0450511	0.162933	0.052005	0.00948446	0.0136014	0.007307	0.0207106	0.00908871	0.198568	0.0189052	0.0722862	0.0530121	0.0143864	0.0133813	0.0123991	0.00514905	0.0365852	0.0270435	0.303416	0.15524	0.418015	0.123328	0.104012	0.331611	0.708672	1.41109	3.01558	9.61428	1.636485	0.055218	0.0269688	0.0220552	0.0299247	0.0342901	0.0470675	0.0484934	0.0143496	0.030313	0.0244646	0.0372756	0.0498907	0.0101078	0.00918996	0.00347107	0.0106939	0.00984275	0.00210593	0.0227624	0.0110452	0.00724624	0.00544891	0.00541726	0.0147978	0.00718482	0.00121821	0.00262774	0.0329919	0.00056446	0.0062367	0.000508395	0.00973359	0.00934	0.0231795	0.0838318	0.0267574	0.00487991	0.00699812	0.00375957	0.0106559	0.00467629	0.102167	0.00972704	0.0371924	0.0272756	0.00740202	0.00688488	0.00637955	0.00264927	0.0188237	0.0139143	1.943573
11232	-2363.243	-2433.425	70.18232	0.324445	0.45309	0.54691	0.675555	6.17684	0.12228	0.0287451	0.010207	0.0329362	0.0396825	0.0372166	0.0374815	0.0144389	0.0300743	0.0129484	0.0348988	0.100937	0.0132162	0.0104315	0.00260049	0.0143895	0.00870492	0.0390164	0.0104882	0.0108114	0.0119136	0.00669657	0.0100491	0.0376782	0.0137743	0.00158883	0.00624525	0.0225354	0.000485018	0.00370111	0.000892247	0.00840234	0.00994196	0.0190119	0.0949551	0.046663	0.00400328	0.00918138	0.0116169	0.0115091	0.00934706	0.161587	0.00377974	0.035692	0.0350422	0.00572098	0.00362675	0.00693826	0.0129717	0.00462186	0.0184478	0.213313	0.308571	0.471058	0.00705917	0.0663932	0.266408	0.661883	1.51084	3.75365	15.0618	1.961079	0.098603	0.0231792	0.00823064	0.0265588	0.0319988	0.0300104	0.030224	0.0116431	0.024251	0.0104412	0.0281414	0.0813924	0.0106572	0.00841164	0.00209696	0.0116032	0.0070194	0.0314617	0.00845735	0.00871803	0.00960674	0.00539992	0.00810328	0.0303826	0.0111072	0.00128119	0.00503599	0.0181719	0.000391105	0.00298446	0.000719482	0.0067754	0.0080169	0.0153307	0.0765691	0.0376277	0.00322813	0.00740359	0.00936755	0.00928063	0.0075372	0.130299	0.00304788	0.028781	0.028257	0.00461323	0.0029245	0.00559481	0.01046	0.00372694	0.0148758	1.240124
11268	-2364.068	-2435.727	71.65897	0.199106	0.410666	0.589334	0.800894	1.825709	0.109541	0.0805348	0.0577661	0.0434048	0.0682306	0.0663551	0.112409	0.0102542	0.0501113	0.0480354	0.0691989	0.0634345	0.00466127	0.0134579	0.00641444	0.022446	0.0071687	0.0878373	0.0301241	0.0308255	0.0146758	0.00734969	0.0166866	0.076695	0.0246137	0.00772482	0.00359228	0.0582967	0.00114791	0.00173852	0.0074925	0.00897614	0.00266186	0.0223586	0.192223	0.0713117	0.00553166	0.00375267	0.0160263	0.0220651	0.0189486	0.221224	0.00597941	0.0278894	0.0523652	0.0144559	0.00737571	0.026489	0.0205431	0.00895092	0.00308349	0.143846	0.263637	0.407391	0.185125	0.0830402	0.297122	0.684802	1.46028	3.36562	12.0424	1.799306	0.0560472	0.0412061	0.0295564	0.0222083	0.0349106	0.033951	0.0575149	0.00524665	0.0256398	0.0245776	0.0354061	0.0324567	0.00238497	0.00688583	0.00328199	0.0114846	0.00366791	0.0449425	0.0154132	0.0157721	0.00750897	0.00376052	0.0085378	0.0392415	0.0125938	0.00395245	0.00183801	0.0298279	0.000587337	0.000889524	0.00383359	0.0045927	0.00136196	0.0114399	0.098352	0.0364871	0.00283031	0.00192008	0.00819996	0.0112898	0.0096952	0.113191	0.00305941	0.0142698	0.026793	0.00739644	0.00377383	0.0135533	0.010511	0.0045798	0.00157769	1.954436
11304	-2361.032	-2434.522	73.49049	0.102409	0.360723	0.639277	0.897591	0.8279614	0.05233	0.0685025	0.0220121	0.0249454	0.0603777	0.0692301	0.0216868	0.00428261	0.0214776	0.0252932	0.0251928	0.0654123	0.00782133	0.0104479	0.00209865	0.0155127	0.00348582	0.0704191	0.0160703	0.0158798	0.0134725	0.00182802	0.0111522	0.0270674	0.013047	0.00510847	0.0103352	0.0403833	0.00333323	0.00981174	0.000551584	0.0102508	0.00513699	0.0108654	0.0922702	0.0326935	0.0112246	0.00335011	0.00555143	0.010874	0.00666586	0.144078	0.0123645	0.0216583	0.0312386	0.0149409	0.0041435	0.0167135	0.0161987	0.00223946	0.00570273	0.273197	0.200653	0.502746	0.0234037	0.0720639	0.277272	0.670188	1.49212	3.60657	13.8766	1.901817	0.0437275	0.0572414	0.0183935	0.0208446	0.0504522	0.0578494	0.0181217	0.00357859	0.0179469	0.0211353	0.0210514	0.0546592	0.00653558	0.00873034	0.00175365	0.0129626	0.00291278	0.0588429	0.0134285	0.0132693	0.0112578	0.00152751	0.00931887	0.0226178	0.0109022	0.00426869	0.0086362	0.0337447	0.00278528	0.00819879	0.000460909	0.00856565	0.00429252	0.00907922	0.0771019	0.027319	0.00937936	0.00279939	0.00463883	0.0090864	0.00557006	0.120393	0.0103319	0.0180979	0.0261033	0.0124848	0.00346235	0.013966	0.0135358	0.00187132	0.00476526	1.196731
11340	-2353.61	-2425.534	71.92355	0.205612	0.41327	0.58673	0.794388	1.927489	0.0987205	0.0704111	0.0277655	0.0588386	0.0524091	0.0998529	0.0394099	0.0128238	0.038621	0.013884	0.0476958	0.121861	0.017529	0.0232318	0.00303283	0.0102485	0.0155241	0.0754714	0.0250423	0.0268072	0.0103828	0.00570345	0.0226243	0.0792505	0.0120162	0.00466177	0.000554383	0.0238632	0.0091325	0.00771969	0.00537142	0.0098526	0.00257088	0.0182639	0.154603	0.0498242	0.0137693	0.0113739	0.00509573	0.0176312	0.0163075	0.236505	0.0120164	0.0225812	0.0136927	0.00980236	0.0048995	0.043885	0.00761128	0.00920754	0.035626	0.123513	0.226363	0.540588	0.109537	0.0893733	0.307965	0.692503	1.44404	3.24712	11.189	1.746163	0.0562324	0.0401071	0.0158156	0.0335152	0.0298529	0.0568775	0.0224484	0.00730461	0.021999	0.00790848	0.0271681	0.0694135	0.00998474	0.0132331	0.00172754	0.00583768	0.00884271	0.0429894	0.0142644	0.0152697	0.00591415	0.00324876	0.0128871	0.0451421	0.00684457	0.0026554	0.000315783	0.0135928	0.00520198	0.00439723	0.00305963	0.00561216	0.0014644	0.0104034	0.0880639	0.0283805	0.00784316	0.00647872	0.00290259	0.0100429	0.00928896	0.134716	0.00684471	0.0128625	0.00779954	0.00558355	0.00279082	0.0249974	0.00433548	0.00524473	0.020293	1.75558
11376	-2360.942	-2432.712	71.77008	0.27014	0.436345	0.563655	0.72986	3.436394	0.0684428	0.0517908	0.00709122	0.0542134	0.0681119	0.0429495	0.0324076	0.00336888	0.0376459	0.0167456	0.0311914	0.0666628	0.0130593	0.0104235	0.00275987	0.0125194	0.00839921	0.0752015	0.0184447	0.0160071	0.0142806	0.00486206	0.00854566	0.00902497	0.0105259	0.00459949	0.00175154	0.0223543	0.0054533	0.00301281	0.00438794	0.00922157	0.00378278	0.00480714	0.0911327	0.0406277	0.01013	0.00613146	0.00748115	0.0188223	0.00453947	0.127099	0.0118493	0.013894	0.0139778	0.00878915	0.00863129	0.0123174	0.00986647	0.0102597	0.0533994	0.309756	0.312939	0.191547	0.185758	0.100096	0.325462	0.704545	1.41935	3.07256	9.99044	1.664236	0.0573706	0.0434124	0.00594405	0.0454431	0.0570932	0.0360014	0.0271649	0.00282389	0.0315558	0.0140366	0.0261455	0.0558786	0.0109467	0.00873727	0.0023134	0.0104941	0.00704044	0.0630359	0.0154609	0.0134176	0.0119703	0.00407551	0.0071632	0.00756497	0.00882312	0.00385541	0.00146819	0.018738	0.00457111	0.00252542	0.00367809	0.00772977	0.00317083	0.00402947	0.0763899	0.0340552	0.00849124	0.00513955	0.0062709	0.0157774	0.00380511	0.106538	0.00993236	0.0116463	0.0117166	0.0073673	0.00723498	0.0103248	0.00827034	0.00859999	0.0447608	1.192995
11412	-2359.15	-2430.945	71.79482	0.205209	0.413111	0.586889	0.794791	1.920991	0.129982	0.0886028	0.0111407	0.0562521	0.08466	0.097386	0.0431416	0.0174625	0.045734	0.0260776	0.069992	0.169062	0.0164153	0.0191052	0.00338597	0.0436483	0.00791184	0.0831478	0.0323905	0.0249703	0.01121	0.00528564	0.00424322	0.0153192	0.00999171	0.00728097	0.0179566	0.0426495	0.00564309	0.00925635	0.0098763	0.024256	0.00574304	0.00654353	0.178837	0.080592	0.00903496	0.00494223	0.0144852	0.0122382	0.0193528	0.21449	0.0214577	0.00273915	0.0152097	0.00489282	0.00560328	0.00622608	0.0172924	0.00807857	0.0350826	0.0877139	0.272947	0.438526	0.200813	0.0985396	0.322984	0.702868	1.42274	3.09613	10.1482	1.675565	0.0685459	0.0467246	0.00587502	0.0296644	0.0446453	0.0513564	0.0227507	0.00920882	0.0241178	0.013752	0.0369102	0.0891544	0.00865659	0.0100751	0.00178558	0.0230179	0.0041723	0.0438479	0.0170811	0.0131681	0.00591156	0.00278738	0.00223766	0.00807856	0.00526912	0.00383961	0.00946937	0.0224912	0.00297588	0.00488133	0.00520825	0.0127914	0.00302858	0.00345072	0.0943096	0.0425001	0.00476458	0.00260628	0.00763873	0.00645381	0.0102057	0.113111	0.0113157	0.00144449	0.00802084	0.00258022	0.00295488	0.00328331	0.0091191	0.00426022	0.0185008	1.896278
11448	-2357.995	-2429.976	71.98032	0.115557	0.369309	0.630691	0.884443	0.9249969	0.16893	0.125954	0.0653636	0.026717	0.0529194	0.118219	0.0341886	0.0303034	0.0514987	0.0353332	0.0834962	0.183145	0.0443014	0.0250616	0.0208815	0.0463753	0.0201575	0.145225	0.0504666	0.0477452	0.0165348	0.0223641	0.0104457	0.0147143	0.0278935	0.00140506	0.000612676	0.0745843	0.00105276	0.00471444	0.00901681	0.0224298	0.00203496	0.0209564	0.29747	0.0769442	0.00666574	0.00302907	0.0164249	0.0356942	0.0241582	0.335899	0.00374707	0.00809956	0.0208661	0.0110039	0.00158859	0.0360953	0.0184057	0.0442258	0.067055	0.207047	0.0214867	0.599621	0.171845	0.174783	0.427134	0.766907	1.30394	2.34118	5.72139	1.261186	0.0646643	0.0482136	0.0250204	0.010227	0.0202569	0.0452526	0.013087	0.0115998	0.0197131	0.0135251	0.0319613	0.0701058	0.016958	0.00959328	0.00799319	0.0177519	0.00771604	0.0555903	0.019318	0.0182763	0.00632931	0.00856069	0.00399848	0.00563246	0.0106773	0.000537839	0.000234525	0.0285499	0.000402983	0.00180463	0.00345152	0.00858586	0.000778958	0.00802185	0.113868	0.0294533	0.00255156	0.00115949	0.00628723	0.0136633	0.00924746	0.128578	0.00143433	0.00310041	0.00798727	0.00421217	0.000608094	0.0138168	0.00704546	0.0169291	0.0256678	2.612414
11484	-2366.519	-2436.87	70.35178	0.192454	0.407937	0.592063	0.807546	1.728035	0.150834	0.14139	0.0471305	0.101904	0.110436	0.206203	0.0372789	0.072726	0.039003	0.0753226	0.0628056	0.183422	0.0413131	0.0174594	0.0188736	0.0458228	0.0175273	0.066542	0.031338	0.0485555	0.0353285	0.0246022	0.0140128	0.0330355	0.0195152	0.0037812	0.00522133	0.0507718	0.0106111	0.00057493	0.0269203	0.0410306	0.0175526	0.0342552	0.456091	0.0414654	0.0103427	0.0246867	0.0178454	0.0753273	0.0251892	0.34553	0.0247751	0.00611788	0.0052255	0.00616754	0.00540143	0.136183	0.0293572	0.00813503	0.124621	0.0929128	0.184604	0.684492	0.0379915	0.183119	0.436951	0.772364	1.29473	2.28858	5.46093	1.227496	0.0474984	0.0445244	0.0148416	0.03209	0.0347769	0.0649344	0.0117393	0.0229018	0.0122822	0.0237195	0.0197778	0.0577604	0.0130097	0.00549806	0.00594338	0.0144298	0.00551943	0.0209544	0.0098685	0.0152904	0.0111251	0.00774735	0.00441271	0.010403	0.00614545	0.00119072	0.00164422	0.0159883	0.0033415	0.000181048	0.00847733	0.0129207	0.0055274	0.0107871	0.143625	0.0130577	0.00325696	0.00777395	0.0056196	0.0237209	0.00793219	0.108809	0.0078018	0.00192655	0.00164554	0.00194219	0.00170094	0.0428847	0.00924474	0.00256176	0.0392438	3.175563
11520	-2361.976	-2433.936	71.95943	0.116633	0.369976	0.630025	0.883367	0.9333034	0.179701	0.065456	0.00573316	0.0611069	0.0649457	0.102931	0.0682136	0.0346412	0.0579526	0.0357883	0.040775	0.130223	0.0179905	0.00991119	0.000819052	0.0240649	0.0122803	0.0393663	0.0323659	0.0451678	0.0113016	0.0261245	0.00782796	0.00700696	0.0150289	0.019526	0.0130733	0.0350633	0.0452284	0.0978483	0.00460768	0.0265817	0.0472739	0.0713993	0.0131735	0.0118675	0.018252	0.0265722	0.0154411	0.0115585	0.0603361	0.0104189	0.0141224	0.0183726	0.00561626	0.418121	0.0190911	0.348479	0.00116481	0.0692108	0.00264714	0.161299	0.00337991	0.75956	0.0757607	0.140398	0.383854	0.741767	1.34813	2.60516	7.12261	1.419582	0.0712597	0.0259564	0.00227347	0.0242318	0.025754	0.0408169	0.0270499	0.0137369	0.0229809	0.0141918	0.0161692	0.0516393	0.0071341	0.00393025	0.000324793	0.00954285	0.00486972	0.0156106	0.0128346	0.0179111	0.00448162	0.0103596	0.00310415	0.00277859	0.00595966	0.00774298	0.0051842	0.0139042	0.0179352	0.0388015	0.00182716	0.0105409	0.0187463	0.0283132	0.00522392	0.00470603	0.00723779	0.0105371	0.00612312	0.0045835	0.0239261	0.0041316	0.00560018	0.00728558	0.00222711	0.165805	0.00757051	0.138188	0.000461901	0.0274453	0.00104972	2.521769
11556	-2363.436	-2436.03	72.59389	0.0761314	0.340472	0.659528	0.923869	0.6546955	0.251963	0.116209	0.0144148	0.0471658	0.063937	0.110783	0.0650247	0.026117	0.0575532	0.0211899	0.0435437	0.0920731	0.0378781	0.0174753	0.000602284	0.0173399	0.0179059	0.0435509	0.0267725	0.0151068	0.00893615	0.0469731	0.012759	0.00834265	0.0408047	0.010977	0.00961108	0.0324943	0.0600849	0.0810437	0.0102104	0.028113	0.0708798	0.0372661	0.0125664	0.0049514	0.00920113	0.0206596	0.0265633	0.00209488	0.0373127	0.000764056	0.0258983	0.0309286	0.00247716	0.340435	0.0288648	0.192237	0.00669406	0.0317976	0.0117881	0.0865578	0.273133	0.46436	0.175949	0.14823	0.394152	0.747919	1.33704	2.53709	6.74625	1.380329	0.108123	0.0498679	0.0061857	0.0202399	0.0274368	0.0475396	0.0279036	0.0112074	0.0246974	0.00909308	0.0186856	0.0395107	0.0162544	0.00749904	0.000258454	0.00744094	0.00768385	0.0186887	0.0114887	0.00648267	0.0038347	0.0201572	0.00547518	0.00358002	0.0175102	0.00471047	0.00412433	0.013944	0.0257838	0.0347777	0.00438151	0.0120639	0.0304161	0.0159917	0.00539253	0.00212476	0.00394841	0.00886551	0.0113989	0.000898959	0.0160117	0.000327874	0.0111135	0.0132722	0.00106301	0.146088	0.0123865	0.0824932	0.00287257	0.0136451	0.00505855	2.330337
11592	-2360.867	-2432.13	71.26242	0.211836	0.415704	0.584296	0.788164	2.031163	0.206254	0.09943	0.0378743	0.0262879	0.0397919	0.094123	0.0448825	0.0331515	0.0440661	0.0207559	0.0450983	0.143925	0.0332136	0.0230566	0.0115605	0.0139895	0.00867051	0.0349367	0.041891	0.0267469	0.00218776	0.00992629	0.00478298	0.0868172	0.0239438	0.00298727	0.000857712	0.0546212	0.081598	0.0495516	0.00609914	0.00412483	0.0101165	0.0408221	0.0116677	0.000961864	0.0560693	0.0259103	0.00977916	0.000895583	0.0526549	0.00574074	0.0310328	0.0285005	0.00627942	0.315053	0.036152	0.125882	0.0150596	0.0129315	0.0307465	0.145361	0.345074	0.36398	0.145585	0.094379	0.31626	0.698269	1.43211	3.16196	10.5956	1.706759	0.0948968	0.0457473	0.0174258	0.012095	0.0183081	0.0433056	0.0206503	0.0152529	0.0202747	0.00954968	0.0207496	0.0662195	0.0152814	0.0106082	0.00531895	0.00643653	0.00398927	0.0160742	0.0192739	0.0123061	0.00100658	0.00456705	0.00220063	0.0399443	0.0110164	0.00137443	0.00039463	0.025131	0.0375429	0.0227985	0.00280619	0.00189782	0.00465458	0.0187821	0.00536825	0.00044255	0.0257972	0.0119212	0.00449935	0.000412054	0.0242263	0.00264129	0.014278	0.013113	0.00288913	0.144955	0.0166334	0.0579177	0.00692886	0.00594971	0.0141463	2.17346
11628	-2374.627	-2446.145	71.51852	0.253569	0.43082	0.56918	0.746431	2.935858	0.0913211	0.0742901	0.0233204	0.0338225	0.00711995	0.05387	0.041935	0.0162384	0.0555361	0.0143049	0.0468976	0.0911117	0.0139725	0.0325541	0.0143068	0.0359528	0.00796201	0.0368695	0.0328988	0.0113756	0.0306924	0.020028	0.0115348	0.0249956	0.0054978	0.00254377	0.00308002	0.0182621	0.0458252	0.0615487	0.00268728	0.0080785	0.0392151	0.0393992	0.00851866	0.00034476	0.0302023	0.0247463	0.0301989	0.00216191	0.0328817	0.00301376	0.0259205	0.0286285	0.00801085	0.178344	0.00766148	0.140873	0.0169642	0.0197457	0.010338	0.113439	0.453743	0.165633	0.267185	0.100641	0.326325	0.705128	1.41818	3.06443	9.93633	1.660309	0.0564546	0.0459261	0.0144167	0.020909	0.00440155	0.0333024	0.0259242	0.0100386	0.0343324	0.00884327	0.0289921	0.0563251	0.00863776	0.0201249	0.00884442	0.022226	0.00492211	0.0227927	0.020338	0.00703241	0.018974	0.0123813	0.00713079	0.0154522	0.00339873	0.00157255	0.00190406	0.0112896	0.0283291	0.0380493	0.00166127	0.00499412	0.0242427	0.0243565	0.00526623	0.00021313	0.0186711	0.0152981	0.0186689	0.00133649	0.0203274	0.0018631	0.016024	0.0176981	0.0049523	0.110252	0.00473632	0.0870875	0.0104872	0.0122068	0.00639092	1.617602
